Epoch,Timestamp,Total_EP,Total_Reward,Pokemon_Caught,Efficiency_Score
877,16:08:20,96300,77934,40,1.0,EXPLORE
877,16:08:21,96300,77936,40,1.0,EXPLORE
877,16:08:21,96300,77941,40,1.0,EXPLORE
877,16:08:22,96300,77943,40,1.0,EXPLORE
877,16:08:22,96300,77953,40,1.0,BATTLE
877,16:08:23,96300,77963,40,1.0,BATTLE
878,16:08:25,96400,77985,40,1.0,EXPLORE
878,16:08:25,96400,77985,40,1.0,EXPLORE
878,16:08:26,96400,77987,40,1.0,EXPLORE
878,16:08:26,96400,77989,40,1.0,EXPLORE
878,16:08:26,96400,77991,40,1.0,EXPLORE
878,16:08:27,96400,78001,40,1.0,BATTLE
878,16:08:28,96400,78011,40,1.0,BATTLE
879,16:08:30,96600,78063,40,1.0,EXPLORE
879,16:08:30,96600,78083,40,1.0,PC_MANAGEMENT
879,16:08:31,96600,78103,40,1.0,PC_MANAGEMENT
879,16:08:32,96600,78108,40,1.0,PC_MANAGEMENT
879,16:08:32,96600,78118,40,1.0,PC_MANAGEMENT
879,16:08:33,96600,78120,40,1.0,EXPLORE
879,16:08:33,96600,78125,40,1.0,EXPLORE
879,16:08:34,96600,78130,40,1.0,EXPLORE
879,16:08:34,96600,78132,40,1.0,EXPLORE
879,16:08:34,96600,78134,40,1.0,EXPLORE
879,16:08:35,96600,78134,40,1.0,EXPLORE
879,16:08:35,96600,78136,40,1.0,EXPLORE
879,16:08:35,96600,78151,40,1.0,HEAL
879,16:08:36,96600,78166,40,1.0,HEAL
879,16:08:37,96600,78181,40,1.0,HEAL
879,16:08:37,96600,78196,40,1.0,HEAL
879,16:08:38,96600,78211,40,1.0,HEAL
879,16:08:38,96600,78226,40,1.0,HEAL
879,16:08:39,96600,78228,40,1.0,EXPLORE
879,16:08:39,96600,78238,40,1.0,BATTLE
879,16:08:40,96600,78248,40,1.0,BATTLE
880,16:08:42,96700,78273,40,1.0,EXPLORE
880,16:08:43,96700,78273,40,1.0,EXPLORE
880,16:08:43,96700,78275,40,1.0,EXPLORE
880,16:08:43,96700,78277,40,1.0,EXPLORE
880,16:08:44,96700,78279,40,1.0,EXPLORE
880,16:08:44,96700,78281,40,1.0,EXPLORE
880,16:08:45,96700,78283,40,1.0,EXPLORE
880,16:08:45,96700,78285,40,1.0,EXPLORE
880,16:08:45,96700,78287,40,1.0,EXPLORE
880,16:08:46,96700,78297,40,1.0,BATTLE
880,16:08:46,96700,78307,40,1.0,BATTLE
881,16:08:49,96800,78332,40,1.0,EXPLORE
881,16:08:49,96800,78337,40,1.0,EXPLORE
881,16:08:49,96800,78339,40,1.0,EXPLORE
881,16:08:50,96800,78344,40,1.0,EXPLORE
881,16:08:50,96800,78346,40,1.0,EXPLORE
881,16:08:51,96800,78346,40,1.0,EXPLORE
881,16:08:51,96800,78356,40,1.0,BATTLE
881,16:08:52,96800,78366,40,1.0,BATTLE
882,16:08:54,96900,78391,40,1.0,EXPLORE
882,16:08:54,96900,78401,40,1.0,BATTLE
882,16:08:55,96900,78411,40,1.0,BATTLE
883,16:08:57,97000,78441,40,1.0,BATTLE
883,16:08:58,97000,78451,40,1.0,BATTLE
884,16:09:01,97100,78471,40,1.0,EXPLORE
884,16:09:01,97100,78481,40,1.0,BATTLE
884,16:09:02,97100,78491,40,1.0,BATTLE
885,16:09:04,97200,78513,40,1.0,EXPLORE
885,16:09:04,97200,78515,40,1.0,EXPLORE
885,16:09:05,97200,78525,40,1.0,BATTLE
885,16:09:05,97200,78535,40,1.0,BATTLE
886,16:09:08,97300,78557,40,1.0,EXPLORE
886,16:09:08,97300,78559,40,1.0,EXPLORE
886,16:09:08,97300,78561,40,1.0,EXPLORE
886,16:09:09,97300,78563,40,1.0,EXPLORE
886,16:09:09,97300,78568,40,1.0,CATCH
886,16:09:10,97300,78618,40,1.0,CATCH
886,16:09:10,97300,78868,40,1.0,CATCH
886,16:09:11,97300,78870,41,1.0,EXPLORE
886,16:09:11,97300,78875,41,1.0,EXPLORE
886,16:09:12,97300,78877,41,1.0,EXPLORE
886,16:09:12,97300,78882,41,1.0,EXPLORE
886,16:09:12,97300,78892,41,1.0,BATTLE
886,16:09:13,97300,78902,41,1.0,BATTLE
887,16:09:15,97400,78924,41,1.0,EXPLORE
887,16:09:16,97400,78926,41,1.0,EXPLORE
887,16:09:16,97400,78928,41,1.0,EXPLORE
887,16:09:16,97400,78938,41,1.0,BATTLE
887,16:09:17,97400,78948,41,1.0,BATTLE
888,16:09:20,97500,78970,41,1.0,EXPLORE
888,16:09:20,97500,78972,41,1.0,EXPLORE
888,16:09:20,97500,78982,41,1.0,BATTLE
888,16:09:21,97500,78992,41,1.0,BATTLE
889,16:09:23,97600,79014,41,1.0,EXPLORE
889,16:09:24,97600,79016,41,1.0,EXPLORE
889,16:09:24,97600,79016,41,1.0,EXPLORE
889,16:09:24,97600,79018,41,1.0,EXPLORE
889,16:09:25,97600,79028,41,1.0,BATTLE
889,16:09:26,97600,79038,41,1.0,BATTLE
890,16:09:28,97700,79060,41,1.0,EXPLORE
890,16:09:28,97700,79062,41,1.0,EXPLORE
890,16:09:29,97700,79067,41,1.0,EXPLORE
890,16:09:29,97700,79072,41,1.0,EXPLORE
890,16:09:29,97700,79074,41,1.0,EXPLORE
890,16:09:30,97700,79074,41,1.0,EXPLORE
890,16:09:30,97700,79076,41,1.0,EXPLORE
890,16:09:31,97700,79076,41,1.0,EXPLORE
890,16:09:31,97700,79078,41,1.0,EXPLORE
890,16:09:31,97700,79078,41,1.0,EXPLORE
890,16:09:32,97700,79080,41,1.0,EXPLORE
890,16:09:32,97700,79080,41,1.0,EXPLORE
890,16:09:32,97700,79082,41,1.0,EXPLORE
890,16:09:33,97700,79087,41,1.0,EXPLORE
890,16:09:33,97700,79089,41,1.0,EXPLORE
890,16:09:33,97700,79091,41,1.0,EXPLORE
890,16:09:34,97700,79093,41,1.0,EXPLORE
890,16:09:34,97700,79103,41,1.0,BATTLE
890,16:09:35,97700,79113,41,1.0,BATTLE
891,16:09:38,97900,79168,41,1.0,EXPLORE
891,16:09:38,97900,79170,41,1.0,EXPLORE
891,16:09:38,97900,79172,41,1.0,EXPLORE
891,16:09:39,97900,79174,41,1.0,EXPLORE
891,16:09:39,97900,79184,41,1.0,BATTLE
891,16:09:41,97900,79194,41,1.0,BATTLE
892,16:09:43,97900,79159,41,1.0,EXPLORE
892,16:09:43,97900,79161,41,1.0,EXPLORE
892,16:09:44,97900,79166,41,1.0,EXPLORE
892,16:09:44,97900,79168,41,1.0,EXPLORE
892,16:09:44,97900,79170,41,1.0,EXPLORE
892,16:09:45,97900,79172,41,1.0,EXPLORE
892,16:09:45,97900,79174,41,1.0,EXPLORE
892,16:09:45,97900,79176,41,1.0,EXPLORE
892,16:09:46,97900,79186,41,1.0,BATTLE
892,16:09:47,97900,79196,41,1.0,BATTLE
893,16:09:49,98000,79226,41,1.0,BATTLE
893,16:09:50,98000,79236,41,1.0,BATTLE
894,16:09:52,98100,79258,41,1.0,EXPLORE
894,16:09:53,98100,79260,41,1.0,EXPLORE
894,16:09:53,98100,79265,41,1.0,EXPLORE
894,16:09:54,98100,79275,41,1.0,BATTLE
894,16:09:54,98100,79285,41,1.0,BATTLE
895,16:09:57,98300,79337,41,1.0,EXPLORE
895,16:09:57,98300,79339,41,1.0,EXPLORE
895,16:09:57,98300,79339,41,1.0,EXPLORE
895,16:09:58,98300,79341,41,1.0,EXPLORE
895,16:09:58,98300,79346,41,1.0,EXPLORE
895,16:09:58,98300,79348,41,1.0,EXPLORE
895,16:09:59,98300,79350,41,1.0,EXPLORE
895,16:09:59,98300,79352,41,1.0,EXPLORE
895,16:10:00,98300,79357,41,1.0,EXPLORE
895,16:10:00,98300,79359,41,1.0,EXPLORE
895,16:10:00,98300,79361,41,1.0,EXPLORE
895,16:10:01,98300,79366,41,1.0,EXPLORE
895,16:10:01,98300,79371,41,1.0,EXPLORE
895,16:10:01,98300,79373,41,1.0,EXPLORE
895,16:10:02,98300,79375,41,1.0,EXPLORE
895,16:10:02,98300,79377,41,1.0,EXPLORE
895,16:10:03,98300,79379,41,1.0,EXPLORE
895,16:10:03,98300,79381,41,1.0,EXPLORE
895,16:10:03,98300,79383,41,1.0,EXPLORE
895,16:10:04,98300,79383,41,1.0,EXPLORE
895,16:10:04,98300,79385,41,1.0,EXPLORE
895,16:10:04,98300,79387,41,1.0,EXPLORE
895,16:10:05,98300,79389,41,1.0,EXPLORE
895,16:10:05,98300,79389,41,1.0,EXPLORE
895,16:10:05,98300,79394,41,1.0,EXPLORE
895,16:10:06,98300,79396,41,1.0,EXPLORE
895,16:10:06,98300,79396,41,1.0,EXPLORE
895,16:10:07,98300,79411,41,1.0,HEAL
895,16:10:07,98300,79426,41,1.0,HEAL
895,16:10:08,98300,79441,41,1.0,HEAL
895,16:10:08,98300,79456,41,1.0,HEAL
895,16:10:09,98300,79471,41,1.0,HEAL
895,16:10:10,98300,79486,41,1.0,HEAL
895,16:10:10,98300,79486,41,1.0,EXPLORE
895,16:10:10,98300,79488,41,1.0,EXPLORE
895,16:10:11,98300,79490,41,1.0,EXPLORE
895,16:10:11,98300,79500,41,1.0,BATTLE
895,16:10:12,98300,79510,41,1.0,BATTLE
896,16:10:14,98400,79540,41,1.0,BATTLE
896,16:10:15,98400,79550,41,1.0,BATTLE
897,16:10:17,98500,79580,41,1.0,BATTLE
897,16:10:18,98500,79590,41,1.0,BATTLE
898,16:10:20,98500,79552,41,1.0,EXPLORE
898,16:10:21,98500,79552,41,1.0,EXPLORE
898,16:10:21,98500,79552,41,1.0,EXPLORE
898,16:10:22,98500,79557,41,1.0,EXPLORE
898,16:10:22,98500,79562,41,1.0,EXPLORE
898,16:10:22,98500,79564,41,1.0,EXPLORE
898,16:10:23,98500,79566,41,1.0,EXPLORE
898,16:10:23,98500,79571,41,1.0,EXPLORE
898,16:10:23,98500,79573,41,1.0,EXPLORE
898,16:10:24,98500,79578,41,1.0,EXPLORE
898,16:10:24,98500,79580,41,1.0,EXPLORE
898,16:10:24,98500,79582,41,1.0,EXPLORE
898,16:10:25,98500,79592,41,1.0,BATTLE
898,16:10:26,98500,79602,41,1.0,BATTLE
899,16:10:28,98600,79632,41,1.0,BATTLE
899,16:10:29,98600,79642,41,1.0,BATTLE
900,16:10:31,98700,79677,41,1.0,HEAL
900,16:10:32,98700,79692,41,1.0,HEAL
900,16:10:32,98700,79707,41,1.0,HEAL
900,16:10:33,98700,79722,41,1.0,HEAL
900,16:10:33,98700,79737,41,1.0,HEAL
900,16:10:34,98700,79752,41,1.0,HEAL
900,16:10:34,98700,79754,41,1.0,EXPLORE
900,16:10:35,98700,79759,41,1.0,CATCH
900,16:10:35,98700,79809,41,1.0,CATCH
900,16:10:36,98700,80059,41,1.0,CATCH
900,16:10:36,98700,80061,42,1.0,EXPLORE
900,16:10:37,98700,80063,42,1.0,EXPLORE
900,16:10:37,98700,80065,42,1.0,EXPLORE
900,16:10:38,98700,80067,42,1.0,EXPLORE
900,16:10:38,98700,80069,42,1.0,EXPLORE
900,16:10:38,98700,80074,42,1.0,EXPLORE
900,16:10:39,98700,80076,42,1.0,EXPLORE
900,16:10:39,98700,80078,42,1.0,EXPLORE
900,16:10:39,98700,80080,42,1.0,EXPLORE
900,16:10:40,98700,80082,42,1.0,EXPLORE
900,16:10:40,98700,80082,42,1.0,EXPLORE
900,16:10:41,98700,80084,42,1.0,EXPLORE
900,16:10:41,98700,80094,42,1.0,BATTLE
900,16:10:42,98700,80104,42,1.0,BATTLE
901,16:10:44,98800,80126,42,1.0,EXPLORE
901,16:10:44,98800,80128,42,1.0,EXPLORE
901,16:10:45,98800,80130,42,1.0,EXPLORE
901,16:10:45,98800,80130,42,1.0,EXPLORE
901,16:10:45,98800,80132,42,1.0,EXPLORE
901,16:10:46,98800,80134,42,1.0,EXPLORE
901,16:10:46,98800,80144,42,1.0,BATTLE
901,16:10:47,98800,80154,42,1.0,BATTLE
902,16:10:49,99000,80206,42,1.0,EXPLORE
902,16:10:50,99000,80216,42,1.0,BATTLE
902,16:10:50,99000,80226,42,1.0,BATTLE
903,16:10:53,99100,80248,42,1.0,EXPLORE
903,16:10:53,99100,80253,42,1.0,EXPLORE
903,16:10:53,99100,80255,42,1.0,EXPLORE
903,16:10:54,99100,80257,42,1.0,EXPLORE
903,16:10:54,99100,80259,42,1.0,EXPLORE
903,16:10:55,99100,80261,42,1.0,EXPLORE
903,16:10:55,99100,80261,42,1.0,EXPLORE
903,16:10:55,99100,80271,42,1.0,BATTLE
903,16:10:56,99100,80281,42,1.0,BATTLE
904,16:10:58,99200,80303,42,1.0,EXPLORE
904,16:10:59,99200,80305,42,1.0,EXPLORE
904,16:10:59,99200,80307,42,1.0,EXPLORE
904,16:10:59,99200,80312,42,1.0,EXPLORE
904,16:11:00,99200,80322,42,1.0,BATTLE
904,16:11:00,99200,80332,42,1.0,BATTLE
905,16:11:03,99300,80354,42,1.0,EXPLORE
905,16:11:03,99300,80356,42,1.0,EXPLORE
905,16:11:04,99300,80358,42,1.0,EXPLORE
905,16:11:04,99300,80360,42,1.0,EXPLORE
905,16:11:04,99300,80370,42,1.0,BATTLE
905,16:11:05,99300,80380,42,1.0,BATTLE
906,16:11:08,99300,80342,42,1.0,EXPLORE
906,16:11:08,99300,80357,42,1.0,HEAL
906,16:11:08,99300,80372,42,1.0,HEAL
906,16:11:09,99300,80387,42,1.0,HEAL
906,16:11:10,99300,80402,42,1.0,HEAL
906,16:11:10,99300,80417,42,1.0,HEAL
906,16:11:11,99300,80432,42,1.0,HEAL
906,16:11:11,99300,80432,42,1.0,EXPLORE
906,16:11:12,99300,80434,42,1.0,EXPLORE
906,16:11:12,99300,80436,42,1.0,EXPLORE
906,16:11:12,99300,80438,42,1.0,EXPLORE
906,16:11:13,99300,80440,42,1.0,EXPLORE
906,16:11:13,99300,80442,42,1.0,EXPLORE
906,16:11:14,99300,80444,42,1.0,EXPLORE
906,16:11:14,99300,80446,42,1.0,EXPLORE
906,16:11:14,99300,80448,42,1.0,EXPLORE
906,16:11:15,99300,80450,42,1.0,EXPLORE
906,16:11:15,99300,80460,42,1.0,BATTLE
906,16:11:16,99300,80470,42,1.0,BATTLE
907,16:11:18,99500,80522,42,1.0,EXPLORE
907,16:11:19,99500,80524,42,1.0,EXPLORE
907,16:11:19,99500,80526,42,1.0,EXPLORE
907,16:11:19,99500,80536,42,1.0,BATTLE
907,16:11:20,99500,80546,42,1.0,BATTLE
908,16:11:22,99500,80516,42,1.0,BATTLE
908,16:11:24,99500,80526,42,1.0,BATTLE
909,16:11:26,99700,80578,42,1.0,EXPLORE
909,16:11:26,99700,80580,42,1.0,EXPLORE
909,16:11:27,99700,80582,42,1.0,EXPLORE
909,16:11:27,99700,80584,42,1.0,EXPLORE
909,16:11:27,99700,80584,42,1.0,EXPLORE
909,16:11:28,99700,80586,42,1.0,EXPLORE
909,16:11:28,99700,80586,42,1.0,EXPLORE
909,16:11:29,99700,80586,42,1.0,EXPLORE
909,16:11:29,99700,80588,42,1.0,EXPLORE
909,16:11:29,99700,80590,42,1.0,EXPLORE
909,16:11:30,99700,80592,42,1.0,EXPLORE
909,16:11:30,99700,80594,42,1.0,EXPLORE
909,16:11:30,99700,80594,42,1.0,EXPLORE
909,16:11:31,99700,80599,42,1.0,EXPLORE
909,16:11:31,99700,80601,42,1.0,EXPLORE
909,16:11:31,99700,80601,42,1.0,EXPLORE
909,16:11:32,99700,80603,42,1.0,EXPLORE
909,16:11:32,99700,80605,42,1.0,EXPLORE
909,16:11:33,99700,80607,42,1.0,EXPLORE
909,16:11:33,99700,80609,42,1.0,EXPLORE
909,16:11:33,99700,80609,42,1.0,EXPLORE
909,16:11:34,99700,80611,42,1.0,EXPLORE
909,16:11:34,99700,80613,42,1.0,EXPLORE
909,16:11:34,99700,80615,42,1.0,EXPLORE
909,16:11:35,99700,80625,42,1.0,BATTLE
909,16:11:36,99700,80635,42,1.0,BATTLE
910,16:11:38,99800,80657,42,1.0,EXPLORE
910,16:11:39,99800,80659,42,1.0,EXPLORE
910,16:11:39,99800,80661,42,1.0,EXPLORE
910,16:11:39,99800,80663,42,1.0,EXPLORE
910,16:11:40,99800,80663,42,1.0,EXPLORE
910,16:11:40,99800,80665,42,1.0,EXPLORE
910,16:11:41,99800,80667,42,1.0,EXPLORE
910,16:11:41,99800,80669,42,1.0,EXPLORE
910,16:11:41,99800,80671,42,1.0,EXPLORE
910,16:11:42,99800,80673,42,1.0,EXPLORE
910,16:11:42,99800,80675,42,1.0,EXPLORE
910,16:11:42,99800,80677,42,1.0,EXPLORE
910,16:11:43,99800,80679,42,1.0,EXPLORE
910,16:11:43,99800,80681,42,1.0,EXPLORE
910,16:11:44,99800,80681,42,1.0,EXPLORE
910,16:11:44,99800,80691,42,1.0,BATTLE
910,16:11:45,99800,80701,42,1.0,BATTLE
911,16:11:47,99900,80731,42,1.0,BATTLE
911,16:11:48,99900,80741,42,1.0,BATTLE
912,16:11:51,99900,80711,42,1.0,BATTLE
912,16:11:52,99900,80721,42,1.0,BATTLE
913,16:11:54,100000,80743,42,1.0,EXPLORE
913,16:11:54,100000,80743,42,1.0,EXPLORE
913,16:11:55,100000,80748,42,1.0,EXPLORE
913,16:11:55,100000,80750,42,1.0,EXPLORE
913,16:11:56,100000,80752,42,1.0,EXPLORE
913,16:11:56,100000,80754,42,1.0,EXPLORE
913,16:11:56,100000,80764,42,1.0,BATTLE
913,16:11:57,100000,80774,42,1.0,BATTLE
914,16:11:59,100100,80804,42,1.0,BATTLE
914,16:12:00,100100,80814,42,1.0,BATTLE
915,16:12:02,100200,80836,42,1.0,EXPLORE
915,16:12:03,100200,80838,42,1.0,EXPLORE
915,16:12:03,100200,80848,42,1.0,BATTLE
915,16:12:04,100200,80858,42,1.0,BATTLE
916,16:12:06,100300,80883,42,1.0,EXPLORE
916,16:12:07,100300,80893,42,1.0,BATTLE
916,16:12:07,100300,80903,42,1.0,BATTLE
917,16:12:10,100300,80868,42,1.0,CATCH
917,16:12:10,100300,80918,42,1.0,CATCH
917,16:12:11,100300,81168,42,1.0,CATCH
917,16:12:11,100300,81170,43,1.0,EXPLORE
917,16:12:12,100300,81170,43,1.0,EXPLORE
917,16:12:12,100300,81175,43,1.0,EXPLORE
917,16:12:12,100300,81177,43,1.0,EXPLORE
917,16:12:13,100300,81187,43,1.0,BATTLE
917,16:12:14,100300,81197,43,1.0,BATTLE
918,16:12:16,100400,81219,43,1.0,EXPLORE
918,16:12:17,100400,81221,43,1.0,EXPLORE
918,16:12:17,100400,81223,43,1.0,EXPLORE
918,16:12:18,100400,81223,43,1.0,EXPLORE
918,16:12:18,100400,81225,43,1.0,EXPLORE
918,16:12:18,100400,81227,43,1.0,EXPLORE
918,16:12:19,100400,81229,43,1.0,EXPLORE
918,16:12:19,100400,81231,43,1.0,EXPLORE
918,16:12:20,100400,81233,43,1.0,EXPLORE
918,16:12:20,100400,81233,43,1.0,EXPLORE
918,16:12:20,100400,81233,43,1.0,EXPLORE
918,16:12:21,100400,81243,43,1.0,BATTLE
918,16:12:22,100400,81253,43,1.0,BATTLE
919,16:12:24,100600,81305,43,1.0,EXPLORE
919,16:12:25,100600,81307,43,1.0,EXPLORE
919,16:12:25,100600,81309,43,1.0,EXPLORE
919,16:12:25,100600,81311,43,1.0,EXPLORE
919,16:12:26,100600,81321,43,1.0,BATTLE
919,16:12:27,100600,81331,43,1.0,BATTLE
920,16:12:29,100700,81361,43,1.0,BATTLE
920,16:12:30,100700,81371,43,1.0,BATTLE
921,16:12:33,100800,81393,43,1.0,EXPLORE
921,16:12:33,100800,81395,43,1.0,EXPLORE
921,16:12:33,100800,81400,43,1.0,EXPLORE
921,16:12:34,100800,81400,43,1.0,EXPLORE
921,16:12:34,100800,81402,43,1.0,EXPLORE
921,16:12:35,100800,81404,43,1.0,EXPLORE
921,16:12:35,100800,81406,43,1.0,EXPLORE
921,16:12:35,100800,81416,43,1.0,BATTLE
921,16:12:36,100800,81426,43,1.0,BATTLE
922,16:12:39,100900,81448,43,1.0,EXPLORE
922,16:12:39,100900,81448,43,1.0,EXPLORE
922,16:12:39,100900,81448,43,1.0,EXPLORE
922,16:12:40,100900,81463,43,1.0,HEAL
922,16:12:40,100900,81478,43,1.0,HEAL
922,16:12:41,100900,81493,43,1.0,HEAL
922,16:12:41,100900,81508,43,1.0,HEAL
922,16:12:42,100900,81523,43,1.0,HEAL
922,16:12:43,100900,81538,43,1.0,HEAL
922,16:12:43,100900,81540,43,1.0,EXPLORE
922,16:12:43,100900,81545,43,1.0,EXPLORE
922,16:12:44,100900,81550,43,1.0,EXPLORE
922,16:12:44,100900,81552,43,1.0,EXPLORE
922,16:12:45,100900,81554,43,1.0,EXPLORE
922,16:12:45,100900,81556,43,1.0,EXPLORE
922,16:12:45,100900,81558,43,1.0,EXPLORE
922,16:12:46,100900,81563,43,1.0,EXPLORE
922,16:12:46,100900,81565,43,1.0,EXPLORE
922,16:12:46,100900,81567,43,1.0,EXPLORE
922,16:12:47,100900,81572,43,1.0,EXPLORE
922,16:12:47,100900,81572,43,1.0,EXPLORE
922,16:12:48,100900,81574,43,1.0,EXPLORE
922,16:12:48,100900,81576,43,1.0,EXPLORE
922,16:12:48,100900,81578,43,1.0,EXPLORE
922,16:12:49,100900,81588,43,1.0,BATTLE
922,16:12:50,100900,81598,43,1.0,BATTLE
923,16:12:52,101000,81620,43,1.0,EXPLORE
923,16:12:53,101000,81622,43,1.0,EXPLORE
923,16:12:53,101000,81624,43,1.0,EXPLORE
923,16:12:53,101000,81626,43,1.0,EXPLORE
923,16:12:54,101000,81628,43,1.0,EXPLORE
923,16:12:54,101000,81628,43,1.0,EXPLORE
923,16:12:55,101000,81630,43,1.0,EXPLORE
923,16:12:55,101000,81632,43,1.0,EXPLORE
923,16:12:55,101000,81632,43,1.0,EXPLORE
923,16:12:56,101000,81642,43,1.0,BATTLE
923,16:12:57,101000,81652,43,1.0,BATTLE
924,16:12:59,101100,81674,43,1.0,EXPLORE
924,16:13:00,101100,81676,43,1.0,EXPLORE
924,16:13:00,101100,81678,43,1.0,EXPLORE
924,16:13:00,101100,81680,43,1.0,EXPLORE
924,16:13:01,101100,81685,43,1.0,EXPLORE
924,16:13:01,101100,81685,43,1.0,EXPLORE
924,16:13:01,101100,81690,43,1.0,EXPLORE
924,16:13:02,101100,81692,43,1.0,EXPLORE
924,16:13:02,101100,81694,43,1.0,EXPLORE
924,16:13:02,101100,81696,43,1.0,EXPLORE
924,16:13:03,101100,81706,43,1.0,BATTLE
924,16:13:04,101100,81716,43,1.0,BATTLE
925,16:13:06,101200,81738,43,1.0,EXPLORE
925,16:13:07,101200,81740,43,1.0,EXPLORE
925,16:13:07,101200,81745,43,1.0,EXPLORE
925,16:13:07,101200,81747,43,1.0,EXPLORE
925,16:13:08,101200,81767,43,1.0,PC_MANAGEMENT
925,16:13:09,101200,81787,43,1.0,PC_MANAGEMENT
925,16:13:10,101200,81792,43,1.0,PC_MANAGEMENT
925,16:13:10,101200,81802,43,1.0,PC_MANAGEMENT
925,16:13:10,101200,81802,43,1.0,EXPLORE
925,16:13:11,101200,81804,43,1.0,EXPLORE
925,16:13:11,101200,81809,43,1.0,EXPLORE
925,16:13:11,101200,81814,43,1.0,EXPLORE
925,16:13:12,101200,81816,43,1.0,EXPLORE
925,16:13:12,101200,81831,43,1.0,HEAL
925,16:13:13,101200,81846,43,1.0,HEAL
925,16:13:13,101200,81861,43,1.0,HEAL
925,16:13:14,101200,81876,43,1.0,HEAL
925,16:13:15,101200,81891,43,1.0,HEAL
925,16:13:15,101200,81906,43,1.0,HEAL
925,16:13:16,101200,81906,43,1.0,EXPLORE
925,16:13:16,101200,81908,43,1.0,EXPLORE
925,16:13:17,101200,81913,43,1.0,EXPLORE
925,16:13:17,101200,81923,43,1.0,BATTLE
925,16:13:18,101200,81933,43,1.0,BATTLE
926,16:13:20,101300,81958,43,1.0,EXPLORE
926,16:13:21,101300,81960,43,1.0,EXPLORE
926,16:13:21,101300,81962,43,1.0,EXPLORE
926,16:13:22,101300,81964,43,1.0,EXPLORE
926,16:13:22,101300,81984,43,1.0,PC_MANAGEMENT
926,16:13:23,101300,82004,43,1.0,PC_MANAGEMENT
926,16:13:24,101300,82009,43,1.0,PC_MANAGEMENT
926,16:13:24,101300,82019,43,1.0,PC_MANAGEMENT
926,16:13:24,101300,82021,43,1.0,EXPLORE
926,16:13:25,101300,82031,43,1.0,BATTLE
926,16:13:26,101300,82041,43,1.0,BATTLE
927,16:13:28,101300,82011,43,1.0,BATTLE
927,16:13:29,101300,82021,43,1.0,BATTLE
928,16:13:32,101400,82041,43,1.0,EXPLORE
928,16:13:32,101400,82051,43,1.0,BATTLE
928,16:13:33,101400,82061,43,1.0,BATTLE
929,16:13:35,101500,82083,43,1.0,EXPLORE
929,16:13:36,101500,82088,43,1.0,EXPLORE
929,16:13:36,101500,82090,43,1.0,EXPLORE
929,16:13:36,101500,82095,43,1.0,EXPLORE
929,16:13:37,101500,82105,43,1.0,BATTLE
929,16:13:38,101500,82115,43,1.0,BATTLE
930,16:13:40,101600,82145,43,1.0,BATTLE
930,16:13:41,101600,82155,43,1.0,BATTLE
931,16:13:43,101600,82130,43,1.0,HEAL
931,16:13:44,101600,82145,43,1.0,HEAL
931,16:13:44,101600,82160,43,1.0,HEAL
931,16:13:45,101600,82175,43,1.0,HEAL
931,16:13:46,101600,82190,43,1.0,HEAL
931,16:13:46,101600,82205,43,1.0,HEAL
931,16:13:47,101600,82207,43,1.0,EXPLORE
931,16:13:47,101600,82209,43,1.0,EXPLORE
931,16:13:47,101600,82209,43,1.0,EXPLORE
931,16:13:48,101600,82211,43,1.0,EXPLORE
931,16:13:48,101600,82213,43,1.0,EXPLORE
931,16:13:49,101600,82215,43,1.0,EXPLORE
931,16:13:49,101600,82217,43,1.0,EXPLORE
931,16:13:49,101600,82217,43,1.0,EXPLORE
931,16:13:50,101600,82219,43,1.0,EXPLORE
931,16:13:50,101600,82221,43,1.0,EXPLORE
931,16:13:50,101600,82241,43,1.0,PC_MANAGEMENT
931,16:13:51,101600,82261,43,1.0,PC_MANAGEMENT
931,16:13:52,101600,82266,43,1.0,PC_MANAGEMENT
931,16:13:53,101600,82276,43,1.0,PC_MANAGEMENT
931,16:13:53,101600,82286,43,1.0,BATTLE
931,16:13:54,101600,82296,43,1.0,BATTLE
932,16:13:56,101600,82258,43,1.0,EXPLORE
932,16:13:57,101600,82258,43,1.0,EXPLORE
932,16:13:57,101600,82260,43,1.0,EXPLORE
932,16:13:58,101600,82265,43,1.0,EXPLORE
932,16:13:58,101600,82267,43,1.0,EXPLORE
932,16:13:58,101600,82269,43,1.0,EXPLORE
932,16:13:59,101600,82271,43,1.0,EXPLORE
932,16:13:59,101600,82273,43,1.0,EXPLORE
932,16:13:59,101600,82278,43,1.0,EXPLORE
932,16:14:00,101600,82278,43,1.0,EXPLORE
932,16:14:00,101600,82278,43,1.0,EXPLORE
932,16:14:00,101600,82280,43,1.0,EXPLORE
932,16:14:01,101600,82290,43,1.0,BATTLE
932,16:14:02,101600,82300,43,1.0,BATTLE
933,16:14:05,101600,82270,43,1.0,BATTLE
933,16:14:05,101600,82280,43,1.0,BATTLE
934,16:14:08,101700,82300,43,1.0,EXPLORE
934,16:14:08,101700,82302,43,1.0,EXPLORE
934,16:14:08,101700,82322,43,1.0,PC_MANAGEMENT
934,16:14:09,101700,82342,43,1.0,PC_MANAGEMENT
934,16:14:10,101700,82347,43,1.0,PC_MANAGEMENT
934,16:14:11,101700,82357,43,1.0,PC_MANAGEMENT
934,16:14:11,101700,82362,43,1.0,EXPLORE
934,16:14:11,101700,82364,43,1.0,EXPLORE
